SMILES,LogS,Temperature_K,Compound_Name,CAS,PubChem_CID,FDA_Approved,Source,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotBonds,NumAromRings,HeavyAtomCount,RingCount,FractionCSP3
CC(=O)NCC(=O)O,-0.6632265516561063,283.15,N-acetylglycine,543-24-8,10972.0,No,10.1021/acs.jced.0c00983,117.10399999999998,-0.7929000000000002,66.4,2,2,2,0,8,0,0.5
CC(=O)NCC(=O)O,-0.58805207993793,288.15,N-acetylglycine,543-24-8,10972.0,No,10.1021/acs.jced.0c00983,117.10399999999998,-0.7929000000000002,66.4,2,2,2,0,8,0,0.5
CC(=O)NCC(=O)O,-0.5192478757117085,293.15,N-acetylglycine,543-24-8,10972.0,No,10.1021/acs.jced.0c00983,117.10399999999998,-0.7929000000000002,66.4,2,2,2,0,8,0,0.5
CC(=O)NCC(=O)O,-0.4497967943015477,298.15,N-acetylglycine,543-24-8,10972.0,No,10.1021/acs.jced.0c00983,117.10399999999998,-0.7929000000000002,66.4,2,2,2,0,8,0,0.5
CC(=O)NCC(=O)O,-0.3647340365410588,303.15,N-acetylglycine,543-24-8,10972.0,No,10.1021/acs.jced.0c00983,117.10399999999998,-0.7929000000000002,66.4,2,2,2,0,8,0,0.5
CC(=O)NCC(=O)O,-0.3151221023003031,308.15,N-acetylglycine,543-24-8,10972.0,No,10.1021/acs.jced.0c00983,117.10399999999998,-0.7929000000000002,66.4,2,2,2,0,8,0,0.5
CC(=O)NCC(=O)O,-0.2453717428075479,313.15,N-acetylglycine,543-24-8,10972.0,No,10.1021/acs.jced.0c00983,117.10399999999998,-0.7929000000000002,66.4,2,2,2,0,8,0,0.5
CC(=O)NCC(=O)O,-0.1822371013527451,318.15,N-acetylglycine,543-24-8,10972.0,No,10.1021/acs.jced.0c00983,117.10399999999998,-0.7929000000000002,66.4,2,2,2,0,8,0,0.5
CC(=O)NCC(=O)O,-0.1097742131243359,323.15,N-acetylglycine,543-24-8,10972.0,No,10.1021/acs.jced.0c00983,117.10399999999998,-0.7929000000000002,66.4,2,2,2,0,8,0,0.5
CC(=O)NCC(=O)O,-0.0424335766639106,328.15,N-acetylglycine,543-24-8,10972.0,No,10.1021/acs.jced.0c00983,117.10399999999998,-0.7929000000000002,66.4,2,2,2,0,8,0,0.5
CC(=O)NCC(=O)O,0.0229957519675257,333.15,N-acetylglycine,543-24-8,10972.0,No,10.1021/acs.jced.0c00983,117.10399999999998,-0.7929000000000002,66.4,2,2,2,0,8,0,0.5
O=C(O)[C@@H]1CSCN1,-0.7830383133905578,283.15,L-thioproline,34592-47-7,93176.0,No,10.1021/acs.jced.0c00996,133.17200000000005,-0.2664999999999999,49.33,2,3,1,0,8,1,0.75
O=C(O)[C@@H]1CSCN1,-0.670978260729018,293.15,L-thioproline,34592-47-7,93176.0,No,10.1021/acs.jced.0c00996,133.17200000000005,-0.2664999999999999,49.33,2,3,1,0,8,1,0.75
O=C(O)[C@@H]1CSCN1,-0.5547251603025832,303.15,L-thioproline,34592-47-7,93176.0,No,10.1021/acs.jced.0c00996,133.17200000000005,-0.2664999999999999,49.33,2,3,1,0,8,1,0.75
O=C(O)[C@@H]1CSCN1,-0.4639335925857283,313.15,L-thioproline,34592-47-7,93176.0,No,10.1021/acs.jced.0c00996,133.17200000000005,-0.2664999999999999,49.33,2,3,1,0,8,1,0.75
O=C(O)[C@@H]1CSCN1,-0.3693667310559661,323.15,L-thioproline,34592-47-7,93176.0,No,10.1021/acs.jced.0c00996,133.17200000000005,-0.2664999999999999,49.33,2,3,1,0,8,1,0.75
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,-0.155192113318928,283.15,Myo-inositol,87-89-8,892.0,No,10.1021/acs.jced.0c01067,180.156,-3.834600000000001,121.38,6,6,0,0,12,1,1.0
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,-0.1092307063601022,288.15,Myo-inositol,87-89-8,892.0,No,10.1021/acs.jced.0c01067,180.156,-3.834600000000001,121.38,6,6,0,0,12,1,1.0
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,-0.0645825918996793,293.15,Myo-inositol,87-89-8,892.0,No,10.1021/acs.jced.0c01067,180.156,-3.834600000000001,121.38,6,6,0,0,12,1,1.0
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,-0.0192395017979116,298.15,Myo-inositol,87-89-8,892.0,No,10.1021/acs.jced.0c01067,180.156,-3.834600000000001,121.38,6,6,0,0,12,1,1.0
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,0.0268709115758768,303.15,Myo-inositol,87-89-8,892.0,No,10.1021/acs.jced.0c01067,180.156,-3.834600000000001,121.38,6,6,0,0,12,1,1.0
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,0.0745629339564347,308.15,Myo-inositol,87-89-8,892.0,No,10.1021/acs.jced.0c01067,180.156,-3.834600000000001,121.38,6,6,0,0,12,1,1.0
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,0.1205762194179371,313.15,Myo-inositol,87-89-8,892.0,No,10.1021/acs.jced.0c01067,180.156,-3.834600000000001,121.38,6,6,0,0,12,1,1.0
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,0.1687524548291762,318.15,Myo-inositol,87-89-8,892.0,No,10.1021/acs.jced.0c01067,180.156,-3.834600000000001,121.38,6,6,0,0,12,1,1.0
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,0.21762906590733,323.15,Myo-inositol,87-89-8,892.0,No,10.1021/acs.jced.0c01067,180.156,-3.834600000000001,121.38,6,6,0,0,12,1,1.0
N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,0.8382307818421246,283.15,L-arginine L-pyroglutamate,56265-06-6,198346.0,No,10.1021/acs.jced.0c01074,303.319,-1.9888299999999963,191.62,7,5,6,0,21,1,0.6363636363636364
N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,0.9548564166516202,293.15,L-arginine L-pyroglutamate,56265-06-6,198346.0,No,10.1021/acs.jced.0c01074,303.319,-1.9888299999999963,191.62,7,5,6,0,21,1,0.6363636363636364
N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,1.0777237315002224,303.15,L-arginine L-pyroglutamate,56265-06-6,198346.0,No,10.1021/acs.jced.0c01074,303.319,-1.9888299999999963,191.62,7,5,6,0,21,1,0.6363636363636364
N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,1.1934500389159437,313.15,L-arginine L-pyroglutamate,56265-06-6,198346.0,No,10.1021/acs.jced.0c01074,303.319,-1.9888299999999963,191.62,7,5,6,0,21,1,0.6363636363636364
N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,1.3117532274480668,323.15,L-arginine L-pyroglutamate,56265-06-6,198346.0,No,10.1021/acs.jced.0c01074,303.319,-1.9888299999999963,191.62,7,5,6,0,21,1,0.6363636363636364
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,-1.1921847050916246,283.19,Doxofylline,69975-86-6,50942.0,No,10.1021/acs.jced.0c01088,266.25699999999995,-1.1933999999999994,80.28,0,5,2,2,19,3,0.5454545454545454
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,-1.1193128995049548,288.15,Doxofylline,69975-86-6,50942.0,No,10.1021/acs.jced.0c01088,266.25699999999995,-1.1933999999999994,80.28,0,5,2,2,19,3,0.5454545454545454
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,-1.049562678475396,293.15,Doxofylline,69975-86-6,50942.0,No,10.1021/acs.jced.0c01088,266.25699999999995,-1.1933999999999994,80.28,0,5,2,2,19,3,0.5454545454545454
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,-0.9770926132944936,298.1,Doxofylline,69975-86-6,50942.0,No,10.1021/acs.jced.0c01088,266.25699999999995,-1.1933999999999994,80.28,0,5,2,2,19,3,0.5454545454545454
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,-0.8930095541559631,303.2,Doxofylline,69975-86-6,50942.0,No,10.1021/acs.jced.0c01088,266.25699999999995,-1.1933999999999994,80.28,0,5,2,2,19,3,0.5454545454545454
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,-0.8218313675700546,308.07,Doxofylline,69975-86-6,50942.0,No,10.1021/acs.jced.0c01088,266.25699999999995,-1.1933999999999994,80.28,0,5,2,2,19,3,0.5454545454545454
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,-0.7362735001562317,313.13,Doxofylline,69975-86-6,50942.0,No,10.1021/acs.jced.0c01088,266.25699999999995,-1.1933999999999994,80.28,0,5,2,2,19,3,0.5454545454545454
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,-0.6484269376941242,318.1,Doxofylline,69975-86-6,50942.0,No,10.1021/acs.jced.0c01088,266.25699999999995,-1.1933999999999994,80.28,0,5,2,2,19,3,0.5454545454545454
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,-0.5512915906601865,323.15,Doxofylline,69975-86-6,50942.0,No,10.1021/acs.jced.0c01088,266.25699999999995,-1.1933999999999994,80.28,0,5,2,2,19,3,0.5454545454545454
CC(=O)N1CCC[C@H]1C(=O)O,-0.1450266877697738,283.15,N-acetyl-L-proline,68-95-1,66141.0,No,10.1021/acs.jced.1c00032,157.169,0.0819,57.61,1,2,1,0,11,1,0.7142857142857143
CC(=O)N1CCC[C@H]1C(=O)O,0.0269287137355863,293.15,N-acetyl-L-proline,68-95-1,66141.0,No,10.1021/acs.jced.1c00032,157.169,0.0819,57.61,1,2,1,0,11,1,0.7142857142857143
CC(=O)N1CCC[C@H]1C(=O)O,0.1847304028166025,303.15,N-acetyl-L-proline,68-95-1,66141.0,No,10.1021/acs.jced.1c00032,157.169,0.0819,57.61,1,2,1,0,11,1,0.7142857142857143
CC(=O)N1CCC[C@H]1C(=O)O,0.3826415688973644,313.15,N-acetyl-L-proline,68-95-1,66141.0,No,10.1021/acs.jced.1c00032,157.169,0.0819,57.61,1,2,1,0,11,1,0.7142857142857143
CC(=O)N1CCC[C@H]1C(=O)O,0.6406189028336136,323.15,N-acetyl-L-proline,68-95-1,66141.0,No,10.1021/acs.jced.1c00032,157.169,0.0819,57.61,1,2,1,0,11,1,0.7142857142857143
O=C(O)c1ccc(CO)cc1,-1.8677349962729544,283.15,4-(hydroxymethyl) benzoic acid,3006-96-0,76360.0,No,10.1021/acs.jced.1c00035,152.149,0.8771,57.53,2,2,2,1,11,1,0.125
O=C(O)c1ccc(CO)cc1,-1.8514234517991923,288.15,4-(hydroxymethyl) benzoic acid,3006-96-0,76360.0,No,10.1021/acs.jced.1c00035,152.149,0.8771,57.53,2,2,2,1,11,1,0.125
O=C(O)c1ccc(CO)cc1,-1.7795954296641068,293.15,4-(hydroxymethyl) benzoic acid,3006-96-0,76360.0,No,10.1021/acs.jced.1c00035,152.149,0.8771,57.53,2,2,2,1,11,1,0.125
O=C(O)c1ccc(CO)cc1,-1.6656833137176388,298.15,4-(hydroxymethyl) benzoic acid,3006-96-0,76360.0,No,10.1021/acs.jced.1c00035,152.149,0.8771,57.53,2,2,2,1,11,1,0.125
O=C(O)c1ccc(CO)cc1,-1.531629932277992,303.15,4-(hydroxymethyl) benzoic acid,3006-96-0,76360.0,No,10.1021/acs.jced.1c00035,152.149,0.8771,57.53,2,2,2,1,11,1,0.125
O=C(O)c1ccc(CO)cc1,-1.4512338865954335,308.15,4-(hydroxymethyl) benzoic acid,3006-96-0,76360.0,No,10.1021/acs.jced.1c00035,152.149,0.8771,57.53,2,2,2,1,11,1,0.125
O=C(O)c1ccc(CO)cc1,-1.346928339388888,313.15,4-(hydroxymethyl) benzoic acid,3006-96-0,76360.0,No,10.1021/acs.jced.1c00035,152.149,0.8771,57.53,2,2,2,1,11,1,0.125
O=C(O)c1ccc(CO)cc1,-1.262438692050396,318.15,4-(hydroxymethyl) benzoic acid,3006-96-0,76360.0,No,10.1021/acs.jced.1c00035,152.149,0.8771,57.53,2,2,2,1,11,1,0.125
O=C(O)c1ccc(CO)cc1,-1.1530935167916998,323.15,4-(hydroxymethyl) benzoic acid,3006-96-0,76360.0,No,10.1021/acs.jced.1c00035,152.149,0.8771,57.53,2,2,2,1,11,1,0.125
CC(=O)Nc1ccccc1[N+](=O)[O-],-2.259969103608822,278.15,o-nitroacetanilide,552-32-9,11090.0,No,10.1021/acs.jced.1c00037,180.16299999999995,1.5531999999999997,72.24,1,3,2,1,13,1,0.125
CC(=O)Nc1ccccc1[N+](=O)[O-],-2.148499011450724,283.15,o-nitroacetanilide,552-32-9,11090.0,No,10.1021/acs.jced.1c00037,180.16299999999995,1.5531999999999997,72.24,1,3,2,1,13,1,0.125
CC(=O)Nc1ccccc1[N+](=O)[O-],-2.0518358321545787,288.15,o-nitroacetanilide,552-32-9,11090.0,No,10.1021/acs.jced.1c00037,180.16299999999995,1.5531999999999997,72.24,1,3,2,1,13,1,0.125
CC(=O)Nc1ccccc1[N+](=O)[O-],-1.953128990788568,293.15,o-nitroacetanilide,552-32-9,11090.0,No,10.1021/acs.jced.1c00037,180.16299999999995,1.5531999999999997,72.24,1,3,2,1,13,1,0.125
CC(=O)Nc1ccccc1[N+](=O)[O-],-1.8606098287414536,298.15,o-nitroacetanilide,552-32-9,11090.0,No,10.1021/acs.jced.1c00037,180.16299999999995,1.5531999999999997,72.24,1,3,2,1,13,1,0.125
CC(=O)Nc1ccccc1[N+](=O)[O-],-1.752238593583817,303.15,o-nitroacetanilide,552-32-9,11090.0,No,10.1021/acs.jced.1c00037,180.16299999999995,1.5531999999999997,72.24,1,3,2,1,13,1,0.125
CC(=O)Nc1ccccc1[N+](=O)[O-],-1.6431585925504888,308.15,o-nitroacetanilide,552-32-9,11090.0,No,10.1021/acs.jced.1c00037,180.16299999999995,1.5531999999999997,72.24,1,3,2,1,13,1,0.125
CC(=O)Nc1ccccc1[N+](=O)[O-],-1.541962239986727,313.15,o-nitroacetanilide,552-32-9,11090.0,No,10.1021/acs.jced.1c00037,180.16299999999995,1.5531999999999997,72.24,1,3,2,1,13,1,0.125
CC(=O)Nc1ccccc1[N+](=O)[O-],-1.4387613709661509,318.15,o-nitroacetanilide,552-32-9,11090.0,No,10.1021/acs.jced.1c00037,180.16299999999995,1.5531999999999997,72.24,1,3,2,1,13,1,0.125
CC(=O)Nc1ccccc1[N+](=O)[O-],-1.3445745215853178,323.15,o-nitroacetanilide,552-32-9,11090.0,No,10.1021/acs.jced.1c00037,180.16299999999995,1.5531999999999997,72.24,1,3,2,1,13,1,0.125
O=C(O)CNCc1ccccc1,-0.2932831204230104,283.15,N-benzylglycine,17136-36-6,86965.0,No,10.1021/acs.jced.1c00050,165.192,0.8607999999999996,49.33,2,2,4,1,12,1,0.2222222222222222
O=C(O)CNCc1ccccc1,-0.1970787409925798,293.15,N-benzylglycine,17136-36-6,86965.0,No,10.1021/acs.jced.1c00050,165.192,0.8607999999999996,49.33,2,2,4,1,12,1,0.2222222222222222
O=C(O)CNCc1ccccc1,-0.1060321622786789,303.15,N-benzylglycine,17136-36-6,86965.0,No,10.1021/acs.jced.1c00050,165.192,0.8607999999999996,49.33,2,2,4,1,12,1,0.2222222222222222
O=C(O)CNCc1ccccc1,-0.0224321946642042,313.15,N-benzylglycine,17136-36-6,86965.0,No,10.1021/acs.jced.1c00050,165.192,0.8607999999999996,49.33,2,2,4,1,12,1,0.2222222222222222
O=C(O)CNCc1ccccc1,0.078076992448883,323.15,N-benzylglycine,17136-36-6,86965.0,No,10.1021/acs.jced.1c00050,165.192,0.8607999999999996,49.33,2,2,4,1,12,1,0.2222222222222222
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-3.073343311903449,283.15,"3,3′-diaminodiphenyl sulfone",599-61-1,11741.0,No,10.1021/acs.jced.1c00062,248.307,1.6838000000000002,86.18,2,4,2,2,17,2,0.0
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-2.9765782544975203,288.15,"3,3′-diaminodiphenyl sulfone",599-61-1,11741.0,No,10.1021/acs.jced.1c00062,248.307,1.6838000000000002,86.18,2,4,2,2,17,2,0.0
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-2.8570739257731863,293.15,"3,3′-diaminodiphenyl sulfone",599-61-1,11741.0,No,10.1021/acs.jced.1c00062,248.307,1.6838000000000002,86.18,2,4,2,2,17,2,0.0
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-2.736157451322397,298.15,"3,3′-diaminodiphenyl sulfone",599-61-1,11741.0,No,10.1021/acs.jced.1c00062,248.307,1.6838000000000002,86.18,2,4,2,2,17,2,0.0
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-2.6246468792728743,303.15,"3,3′-diaminodiphenyl sulfone",599-61-1,11741.0,No,10.1021/acs.jced.1c00062,248.307,1.6838000000000002,86.18,2,4,2,2,17,2,0.0
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-2.5083195167861807,308.15,"3,3′-diaminodiphenyl sulfone",599-61-1,11741.0,No,10.1021/acs.jced.1c00062,248.307,1.6838000000000002,86.18,2,4,2,2,17,2,0.0
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-2.3674549991439564,313.15,"3,3′-diaminodiphenyl sulfone",599-61-1,11741.0,No,10.1021/acs.jced.1c00062,248.307,1.6838000000000002,86.18,2,4,2,2,17,2,0.0
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-2.234555055638475,318.15,"3,3′-diaminodiphenyl sulfone",599-61-1,11741.0,No,10.1021/acs.jced.1c00062,248.307,1.6838000000000002,86.18,2,4,2,2,17,2,0.0
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-2.098531017583212,323.15,"3,3′-diaminodiphenyl sulfone",599-61-1,11741.0,No,10.1021/acs.jced.1c00062,248.307,1.6838000000000002,86.18,2,4,2,2,17,2,0.0
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-1.964704180029433,328.15,"3,3′-diaminodiphenyl sulfone",599-61-1,11741.0,No,10.1021/acs.jced.1c00062,248.307,1.6838000000000002,86.18,2,4,2,2,17,2,0.0
CSCCC(NC(C)=O)C(=O)O,-0.4830837220589845,283.15,N-acetyl-DL-methionine,1115-47-5,6180.0,No,10.1021/acs.jced.1c00064,191.252,0.3288,66.4,2,3,5,0,12,0,0.7142857142857143
CSCCC(NC(C)=O)C(=O)O,-0.3498340353362955,293.15,N-acetyl-DL-methionine,1115-47-5,6180.0,No,10.1021/acs.jced.1c00064,191.252,0.3288,66.4,2,3,5,0,12,0,0.7142857142857143
CSCCC(NC(C)=O)C(=O)O,-0.1173947186537618,303.15,N-acetyl-DL-methionine,1115-47-5,6180.0,No,10.1021/acs.jced.1c00064,191.252,0.3288,66.4,2,3,5,0,12,0,0.7142857142857143
CSCCC(NC(C)=O)C(=O)O,0.1139651214887552,313.15,N-acetyl-DL-methionine,1115-47-5,6180.0,No,10.1021/acs.jced.1c00064,191.252,0.3288,66.4,2,3,5,0,12,0,0.7142857142857143
CSCCC(NC(C)=O)C(=O)O,0.498355817493138,323.15,N-acetyl-DL-methionine,1115-47-5,6180.0,No,10.1021/acs.jced.1c00064,191.252,0.3288,66.4,2,3,5,0,12,0,0.7142857142857143
CCCc1cc(=O)[nH]c(=S)[nH]1,-2.357985893578682,278.15,Propylthiouracil,51-52-5,657298.0,Yes,10.1021/acs.jced.1c00071,170.237,1.38499,48.65,2,2,2,1,11,1,0.4285714285714285
CCCc1cc(=O)[nH]c(=S)[nH]1,-2.277086279163029,283.15,Propylthiouracil,51-52-5,657298.0,Yes,10.1021/acs.jced.1c00071,170.237,1.38499,48.65,2,2,2,1,11,1,0.4285714285714285
CCCc1cc(=O)[nH]c(=S)[nH]1,-2.2145848473082617,288.15,Propylthiouracil,51-52-5,657298.0,Yes,10.1021/acs.jced.1c00071,170.237,1.38499,48.65,2,2,2,1,11,1,0.4285714285714285
CCCc1cc(=O)[nH]c(=S)[nH]1,-2.1594480469625577,293.15,Propylthiouracil,51-52-5,657298.0,Yes,10.1021/acs.jced.1c00071,170.237,1.38499,48.65,2,2,2,1,11,1,0.4285714285714285
CCCc1cc(=O)[nH]c(=S)[nH]1,-2.0954863491279525,298.15,Propylthiouracil,51-52-5,657298.0,Yes,10.1021/acs.jced.1c00071,170.237,1.38499,48.65,2,2,2,1,11,1,0.4285714285714285
CCCc1cc(=O)[nH]c(=S)[nH]1,-2.0373473814701315,303.15,Propylthiouracil,51-52-5,657298.0,Yes,10.1021/acs.jced.1c00071,170.237,1.38499,48.65,2,2,2,1,11,1,0.4285714285714285
CCCc1cc(=O)[nH]c(=S)[nH]1,-1.9748501535297205,308.15,Propylthiouracil,51-52-5,657298.0,Yes,10.1021/acs.jced.1c00071,170.237,1.38499,48.65,2,2,2,1,11,1,0.4285714285714285
CCCc1cc(=O)[nH]c(=S)[nH]1,-1.916508053554775,313.15,Propylthiouracil,51-52-5,657298.0,Yes,10.1021/acs.jced.1c00071,170.237,1.38499,48.65,2,2,2,1,11,1,0.4285714285714285
CCCc1cc(=O)[nH]c(=S)[nH]1,-1.848175190162129,318.15,Propylthiouracil,51-52-5,657298.0,Yes,10.1021/acs.jced.1c00071,170.237,1.38499,48.65,2,2,2,1,11,1,0.4285714285714285
CCCc1cc(=O)[nH]c(=S)[nH]1,-1.790909587703049,323.15,Propylthiouracil,51-52-5,657298.0,Yes,10.1021/acs.jced.1c00071,170.237,1.38499,48.65,2,2,2,1,11,1,0.4285714285714285
CCOC(=O)[C@@H]1CSCN1.Cl,0.6980890387648554,283.15,Ethyl L-thiazolidine-4-carboxylate hydrochloride,86028-91-3,45357993.0,No,10.1021/acs.jced.1c00079,197.687,0.6337999999999997,38.33,1,4,2,0,11,1,0.8333333333333334
CCOC(=O)[C@@H]1CSCN1.Cl,0.8078607136123677,293.15,Ethyl L-thiazolidine-4-carboxylate hydrochloride,86028-91-3,45357993.0,No,10.1021/acs.jced.1c00079,197.687,0.6337999999999997,38.33,1,4,2,0,11,1,0.8333333333333334
CCOC(=O)[C@@H]1CSCN1.Cl,0.8930620696422948,303.15,Ethyl L-thiazolidine-4-carboxylate hydrochloride,86028-91-3,45357993.0,No,10.1021/acs.jced.1c00079,197.687,0.6337999999999997,38.33,1,4,2,0,11,1,0.8333333333333334
CCOC(=O)[C@@H]1CSCN1.Cl,0.9823437589765012,313.15,Ethyl L-thiazolidine-4-carboxylate hydrochloride,86028-91-3,45357993.0,No,10.1021/acs.jced.1c00079,197.687,0.6337999999999997,38.33,1,4,2,0,11,1,0.8333333333333334
CCOC(=O)[C@@H]1CSCN1.Cl,1.1043165178310437,323.15,Ethyl L-thiazolidine-4-carboxylate hydrochloride,86028-91-3,45357993.0,No,10.1021/acs.jced.1c00079,197.687,0.6337999999999997,38.33,1,4,2,0,11,1,0.8333333333333334
OCC(CO)(CO)CO,-0.4505685701396085,283.15,Pentaerythritol,115-77-5,8285.0,No,10.1021/acs.jced.1c00080,136.147,-2.058,80.92,4,4,4,0,9,0,1.0
OCC(CO)(CO)CO,-0.3912017086480917,288.15,Pentaerythritol,115-77-5,8285.0,No,10.1021/acs.jced.1c00080,136.147,-2.058,80.92,4,4,4,0,9,0,1.0
OCC(CO)(CO)CO,-0.3275840954813195,293.15,Pentaerythritol,115-77-5,8285.0,No,10.1021/acs.jced.1c00080,136.147,-2.058,80.92,4,4,4,0,9,0,1.0
OCC(CO)(CO)CO,-0.2636575640065589,298.15,Pentaerythritol,115-77-5,8285.0,No,10.1021/acs.jced.1c00080,136.147,-2.058,80.92,4,4,4,0,9,0,1.0
OCC(CO)(CO)CO,-0.1948732844539931,303.15,Pentaerythritol,115-77-5,8285.0,No,10.1021/acs.jced.1c00080,136.147,-2.058,80.92,4,4,4,0,9,0,1.0
OCC(CO)(CO)CO,-0.1308908680936505,308.15,Pentaerythritol,115-77-5,8285.0,No,10.1021/acs.jced.1c00080,136.147,-2.058,80.92,4,4,4,0,9,0,1.0
OCC(CO)(CO)CO,-0.0661997950992944,313.15,Pentaerythritol,115-77-5,8285.0,No,10.1021/acs.jced.1c00080,136.147,-2.058,80.92,4,4,4,0,9,0,1.0
OCC(CO)(CO)CO,-0.0016868860450569,318.15,Pentaerythritol,115-77-5,8285.0,No,10.1021/acs.jced.1c00080,136.147,-2.058,80.92,4,4,4,0,9,0,1.0
OCC(CO)(CO)CO,0.0714210489986713,323.15,Pentaerythritol,115-77-5,8285.0,No,10.1021/acs.jced.1c00080,136.147,-2.058,80.92,4,4,4,0,9,0,1.0
Cc1c(N)cccc1C(=O)O,-1.4915219901708698,288.15,3-amino-2-methylbenzoic acid,52130-17-3,2733699.0,No,10.1021/acs.jced.1c00109,151.16499999999996,1.27542,63.32000000000001,2,2,1,1,11,1,0.125
Cc1c(N)cccc1C(=O)O,-1.4867795838357638,293.15,3-amino-2-methylbenzoic acid,52130-17-3,2733699.0,No,10.1021/acs.jced.1c00109,151.16499999999996,1.27542,63.32000000000001,2,2,1,1,11,1,0.125
Cc1c(N)cccc1C(=O)O,-1.4641161337299695,298.15,3-amino-2-methylbenzoic acid,52130-17-3,2733699.0,No,10.1021/acs.jced.1c00109,151.16499999999996,1.27542,63.32000000000001,2,2,1,1,11,1,0.125
Cc1c(N)cccc1C(=O)O,-1.431940750626233,303.15,3-amino-2-methylbenzoic acid,52130-17-3,2733699.0,No,10.1021/acs.jced.1c00109,151.16499999999996,1.27542,63.32000000000001,2,2,1,1,11,1,0.125
Cc1c(N)cccc1C(=O)O,-1.4016773516321333,308.15,3-amino-2-methylbenzoic acid,52130-17-3,2733699.0,No,10.1021/acs.jced.1c00109,151.16499999999996,1.27542,63.32000000000001,2,2,1,1,11,1,0.125
Cc1c(N)cccc1C(=O)O,-1.3610009561805478,313.15,3-amino-2-methylbenzoic acid,52130-17-3,2733699.0,No,10.1021/acs.jced.1c00109,151.16499999999996,1.27542,63.32000000000001,2,2,1,1,11,1,0.125
Cc1c(N)cccc1C(=O)O,-1.311695970900656,318.15,3-amino-2-methylbenzoic acid,52130-17-3,2733699.0,No,10.1021/acs.jced.1c00109,151.16499999999996,1.27542,63.32000000000001,2,2,1,1,11,1,0.125
Cc1c(N)cccc1C(=O)O,-1.269030445709224,323.15,3-amino-2-methylbenzoic acid,52130-17-3,2733699.0,No,10.1021/acs.jced.1c00109,151.16499999999996,1.27542,63.32000000000001,2,2,1,1,11,1,0.125
Cc1c(N)cccc1C(=O)O,-1.239007991657474,328.15,3-amino-2-methylbenzoic acid,52130-17-3,2733699.0,No,10.1021/acs.jced.1c00109,151.16499999999996,1.27542,63.32000000000001,2,2,1,1,11,1,0.125
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,-2.43619197442671,283.15,Boc-L-proline,15761-39-4,85083.0,No,10.1021/acs.jced.1c00201,215.249,1.4705,66.84,1,3,1,0,15,1,0.8
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,-1.9466935776358247,293.15,Boc-L-proline,15761-39-4,85083.0,No,10.1021/acs.jced.1c00201,215.249,1.4705,66.84,1,3,1,0,15,1,0.8
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,-1.484215261996712,303.15,Boc-L-proline,15761-39-4,85083.0,No,10.1021/acs.jced.1c00201,215.249,1.4705,66.84,1,3,1,0,15,1,0.8
